client_profit_center_id;fiscal_year;month;amount;version;user_id;created_at;updated_at;deleted_at
254;2025;10;95000;1;4;01.07.2025;NULL;NULL
254;2025;11;98000;1;4;01.07.2025;NULL;NULL
254;2025;12;45000;1;4;01.07.2025;NULL;NULL
254;2026;1;2;1;4;01.07.2025;NULL;NULL
254;2026;2;0;1;4;01.07.2025;NULL;NULL
254;2026;3;0;1;4;01.07.2025;NULL;NULL
235;2024;1;35000;1;4;01.07.2025;NULL;NULL
235;2024;2;37250;1;4;01.07.2025;NULL;NULL
235;2024;3;50700;1;4;01.07.2025;NULL;NULL
235;2024;4;41700;1;4;01.07.2025;NULL;NULL
235;2024;5;48800;1;4;01.07.2025;NULL;NULL
235;2024;6;50000;1;4;01.07.2025;NULL;NULL
235;2024;7;50000;1;4;01.07.2025;NULL;NULL
235;2024;8;40000;1;4;01.07.2025;NULL;NULL
235;2024;9;60000;1;4;01.07.2025;NULL;NULL
235;2024;10;50000;1;4;01.07.2025;NULL;NULL
235;2024;11;30000;1;4;01.07.2025;NULL;NULL
235;2024;12;10000;1;4;01.07.2025;NULL;NULL
235;2025;1;60000;1;4;01.07.2025;NULL;NULL
235;2025;2;70000;1;4;01.07.2025;NULL;NULL
235;2025;3;75000;1;4;01.07.2025;NULL;NULL
235;2025;4;60000;1;4;01.07.2025;NULL;NULL
235;2025;5;55000;1;4;01.07.2025;NULL;NULL
235;2025;6;65000;1;4;01.07.2025;NULL;NULL
235;2025;7;25000;1;4;01.07.2025;NULL;NULL
235;2025;8;25000;1;4;01.07.2025;NULL;NULL
235;2025;9;25000;1;4;01.07.2025;NULL;NULL
235;2025;10;25002;1;4;01.07.2025;NULL;NULL
235;2025;11;25000;1;4;01.07.2025;NULL;NULL
235;2025;12;20000;1;4;01.07.2025;NULL;NULL
235;2026;1;3;1;4;01.07.2025;NULL;NULL
235;2026;2;0;1;4;01.07.2025;NULL;NULL
235;2026;3;0;1;4;01.07.2025;NULL;NULL
247;2024;1;30342;1;7;01.07.2025;NULL;NULL
247;2024;2;39846;1;7;01.07.2025;NULL;NULL
247;2024;3;39402;1;7;01.07.2025;NULL;NULL
247;2024;4;30086;1;7;01.07.2025;NULL;NULL
247;2024;5;33420;1;7;01.07.2025;NULL;NULL
247;2024;6;30000;1;7;01.07.2025;NULL;NULL
247;2024;7;25000;1;7;01.07.2025;NULL;NULL
247;2024;8;25000;1;7;01.07.2025;NULL;NULL
247;2024;9;25000;1;7;01.07.2025;NULL;NULL
247;2024;10;25000;1;7;01.07.2025;NULL;NULL
247;2024;11;25000;1;7;01.07.2025;NULL;NULL
247;2024;12;15000;1;7;01.07.2025;NULL;NULL
247;2025;1;33000;1;7;01.07.2025;NULL;NULL
247;2025;2;50000;1;7;01.07.2025;NULL;NULL
247;2025;3;6000;1;7;01.07.2025;NULL;NULL
247;2025;4;35194;1;7;01.07.2025;NULL;NULL
247;2025;5;35000;1;7;01.07.2025;NULL;NULL
247;2025;6;38000;1;7;01.07.2025;NULL;NULL
247;2025;7;35500;1;7;01.07.2025;NULL;NULL
247;2025;8;35000;1;7;01.07.2025;NULL;NULL
247;2025;9;33000;1;7;01.07.2025;NULL;NULL
247;2025;10;33000;1;7;01.07.2025;NULL;NULL
247;2025;11;35500;1;7;01.07.2025;NULL;NULL
247;2025;12;18000;1;7;01.07.2025;NULL;NULL
247;2026;1;4;1;7;01.07.2025;NULL;NULL
247;2026;2;0;1;7;01.07.2025;NULL;NULL
247;2026;3;0;1;7;01.07.2025;NULL;NULL
237;2024;1;67584;1;4;01.07.2025;NULL;NULL
237;2024;2;180564;1;4;01.07.2025;NULL;NULL
237;2024;3;62496;1;4;01.07.2025;NULL;NULL
237;2024;4;87180;1;4;01.07.2025;NULL;NULL
237;2024;5;130620;1;4;01.07.2025;NULL;NULL
237;2024;6;65000;1;4;01.07.2025;NULL;NULL
237;2024;7;65000;1;4;01.07.2025;NULL;NULL
237;2024;8;70000;1;4;01.07.2025;NULL;NULL
237;2024;9;90000;1;4;01.07.2025;NULL;NULL
237;2024;10;75000;1;4;01.07.2025;NULL;NULL
237;2024;11;30000;1;4;01.07.2025;NULL;NULL
237;2024;12;15000;1;4;01.07.2025;NULL;NULL
237;2025;1;25000;1;4;01.07.2025;NULL;NULL
237;2025;2;40000;1;4;01.07.2025;NULL;NULL
237;2025;3;40000;1;4;01.07.2025;NULL;NULL
237;2025;4;45000;1;4;01.07.2025;NULL;NULL
237;2025;5;60000;1;4;01.07.2025;NULL;NULL
237;2025;6;50000;1;4;01.07.2025;NULL;NULL
237;2025;7;50000;1;4;01.07.2025;NULL;NULL
237;2025;8;35000;1;4;01.07.2025;NULL;NULL
237;2025;9;55000;1;4;01.07.2025;NULL;NULL
237;2025;10;50000;1;4;01.07.2025;NULL;NULL
237;2025;11;50000;1;4;01.07.2025;NULL;NULL
237;2025;12;30000;1;4;01.07.2025;NULL;NULL
237;2026;1;5;1;4;01.07.2025;NULL;NULL
237;2026;2;0;1;4;01.07.2025;NULL;NULL
237;2026;3;0;1;4;01.07.2025;NULL;NULL
257;2024;1;21428;1;7;01.07.2025;NULL;NULL
257;2024;2;16860;1;7;01.07.2025;NULL;NULL
257;2024;3;7568;1;7;01.07.2025;NULL;NULL
257;2024;4;15252;1;7;01.07.2025;NULL;NULL
257;2024;5;11500;1;7;01.07.2025;NULL;NULL
257;2024;6;15000;1;7;01.07.2025;NULL;NULL
257;2024;7;15000;1;7;01.07.2025;NULL;NULL
257;2024;8;15000;1;7;01.07.2025;NULL;NULL
257;2024;9;10000;1;7;01.07.2025;NULL;NULL
257;2024;10;12000;1;7;01.07.2025;NULL;NULL
257;2024;11;12000;1;7;01.07.2025;NULL;NULL
257;2024;12;8000;1;7;01.07.2025;NULL;NULL
257;2025;1;15000;1;7;01.07.2025;NULL;NULL
257;2025;2;25000;1;7;01.07.2025;NULL;NULL
257;2025;3;35000;1;7;01.07.2025;NULL;NULL
257;2025;4;15359;1;7;01.07.2025;NULL;NULL
257;2025;5;15000;1;7;01.07.2025;NULL;NULL
257;2025;6;15000;1;7;01.07.2025;NULL;NULL
257;2025;7;12000;1;7;01.07.2025;NULL;NULL
257;2025;8;5000;1;7;01.07.2025;NULL;NULL
257;2025;9;20000;1;7;01.07.2025;NULL;NULL
257;2025;10;14500;1;7;01.07.2025;NULL;NULL
257;2025;11;15500;1;7;01.07.2025;NULL;NULL
257;2025;12;8000;1;7;01.07.2025;NULL;NULL
257;2026;1;6;1;7;01.07.2025;NULL;NULL
257;2026;2;0;1;7;01.07.2025;NULL;NULL
257;2026;3;0;1;7;01.07.2025;NULL;NULL
229;2024;1;26290;1;8;01.07.2025;NULL;NULL
229;2024;2;28408;1;8;01.07.2025;NULL;NULL
229;2024;3;22712;1;8;01.07.2025;NULL;NULL
229;2024;4;25116;1;8;01.07.2025;NULL;NULL
229;2024;5;18632;1;8;01.07.2025;NULL;NULL
229;2024;6;20000;1;8;01.07.2025;NULL;NULL
229;2024;7;20000;1;8;01.07.2025;NULL;NULL
229;2024;8;20000;1;8;01.07.2025;NULL;NULL
229;2024;9;20000;1;8;01.07.2025;NULL;NULL
229;2024;10;20000;1;8;01.07.2025;NULL;NULL
229;2024;11;20000;1;8;01.07.2025;NULL;NULL
229;2024;12;15000;1;8;01.07.2025;NULL;NULL
229;2025;1;20000;1;8;01.07.2025;NULL;NULL
229;2025;2;30000;1;8;01.07.2025;NULL;NULL
229;2025;3;30000;1;8;01.07.2025;NULL;NULL
229;2025;4;20000;1;8;01.07.2025;NULL;NULL
229;2025;5;25000;1;8;01.07.2025;NULL;NULL
229;2025;6;25000;1;8;01.07.2025;NULL;NULL
229;2025;7;26000;1;8;01.07.2025;NULL;NULL
229;2025;8;26000;1;8;01.07.2025;NULL;NULL
229;2025;9;25000;1;8;01.07.2025;NULL;NULL
229;2025;10;25000;1;8;01.07.2025;NULL;NULL
229;2025;11;26000;1;8;01.07.2025;NULL;NULL
229;2025;12;15000;1;8;01.07.2025;NULL;NULL
229;2026;1;7;1;8;01.07.2025;NULL;NULL
229;2026;2;0;1;8;01.07.2025;NULL;NULL
229;2026;3;0;1;8;01.07.2025;NULL;NULL
227;2024;1;22018;1;8;01.07.2025;NULL;NULL
227;2024;2;16308;1;8;01.07.2025;NULL;NULL
227;2024;3;18182;1;8;01.07.2025;NULL;NULL
227;2024;4;18933;1;8;01.07.2025;NULL;NULL
227;2024;5;13742;1;8;01.07.2025;NULL;NULL
227;2024;6;15000;1;8;01.07.2025;NULL;NULL
227;2024;7;15000;1;8;01.07.2025;NULL;NULL
227;2024;8;15000;1;8;01.07.2025;NULL;NULL
227;2024;9;15000;1;8;01.07.2025;NULL;NULL
227;2024;10;15000;1;8;01.07.2025;NULL;NULL
227;2024;11;15000;1;8;01.07.2025;NULL;NULL
227;2024;12;15000;1;8;01.07.2025;NULL;NULL
227;2025;1;15000;1;8;01.07.2025;NULL;NULL
227;2025;2;20000;1;8;01.07.2025;NULL;NULL
227;2025;3;20000;1;8;01.07.2025;NULL;NULL
227;2025;4;20000;1;8;01.07.2025;NULL;NULL
227;2025;5;18500;1;8;01.07.2025;NULL;NULL
227;2025;6;19000;1;8;01.07.2025;NULL;NULL
227;2025;7;20000;1;8;01.07.2025;NULL;NULL
227;2025;8;19000;1;8;01.07.2025;NULL;NULL
227;2025;9;19000;1;8;01.07.2025;NULL;NULL
227;2025;10;19000;1;8;01.07.2025;NULL;NULL
227;2025;11;20000;1;8;01.07.2025;NULL;NULL
227;2025;12;10000;1;8;01.07.2025;NULL;NULL
227;2026;1;8;1;8;01.07.2025;NULL;NULL
227;2026;2;0;1;8;01.07.2025;NULL;NULL
227;2026;3;0;1;8;01.07.2025;NULL;NULL
954;2024;1;0;1;4;01.07.2025;NULL;NULL
954;2024;2;0;1;4;01.07.2025;NULL;NULL
954;2024;3;0;1;4;01.07.2025;NULL;NULL
954;2024;4;0;1;4;01.07.2025;NULL;NULL
954;2024;5;0;1;4;01.07.2025;NULL;NULL
954;2024;6;0;1;4;01.07.2025;NULL;NULL
954;2024;7;0;1;4;01.07.2025;NULL;NULL
954;2024;8;0;1;4;01.07.2025;NULL;NULL
954;2024;9;0;1;4;01.07.2025;NULL;NULL
954;2024;10;0;1;4;01.07.2025;NULL;NULL
954;2024;11;0;1;4;01.07.2025;NULL;NULL
954;2024;12;0;1;4;01.07.2025;NULL;NULL
954;2025;1;0;1;4;01.07.2025;NULL;NULL
954;2025;2;0;1;4;01.07.2025;NULL;NULL
954;2025;3;0;1;4;01.07.2025;NULL;NULL
954;2025;4;0;1;4;01.07.2025;NULL;NULL
954;2025;5;0;1;4;01.07.2025;NULL;NULL
954;2025;6;0;1;4;01.07.2025;NULL;NULL
954;2025;7;0;1;4;01.07.2025;NULL;NULL
954;2025;8;0;1;4;01.07.2025;NULL;NULL
954;2025;9;0;1;4;01.07.2025;NULL;NULL
954;2025;10;0;1;4;01.07.2025;NULL;NULL
954;2025;11;0;1;4;01.07.2025;NULL;NULL
954;2025;12;0;1;4;01.07.2025;NULL;NULL
954;2026;1;9;1;4;01.07.2025;NULL;NULL
954;2026;2;0;1;4;01.07.2025;NULL;NULL
954;2026;3;0;1;4;01.07.2025;NULL;NULL
243;2024;1;21200;1;8;01.07.2025;NULL;NULL
243;2024;2;29800;1;8;01.07.2025;NULL;NULL
243;2024;3;0;1;8;01.07.2025;NULL;NULL
243;2024;4;34600;1;8;01.07.2025;NULL;NULL
243;2024;5;36400;1;8;01.07.2025;NULL;NULL
243;2024;6;0;1;8;01.07.2025;NULL;NULL
243;2024;7;0;1;8;01.07.2025;NULL;NULL
243;2024;8;35000;1;8;01.07.2025;NULL;NULL
243;2024;9;0;1;8;01.07.2025;NULL;NULL
243;2024;10;35000;1;8;01.07.2025;NULL;NULL
243;2024;11;0;1;8;01.07.2025;NULL;NULL
243;2024;12;0;1;8;01.07.2025;NULL;NULL
243;2025;1;10000;1;8;01.07.2025;NULL;NULL
243;2025;2;0;1;8;01.07.2025;NULL;NULL
243;2025;3;20000;1;8;01.07.2025;NULL;NULL
243;2025;4;15000;1;8;01.07.2025;NULL;NULL
243;2025;5;20600;1;8;01.07.2025;NULL;NULL
243;2025;6;22000;1;8;01.07.2025;NULL;NULL
243;2025;7;23000;1;8;01.07.2025;NULL;NULL
243;2025;8;22000;1;8;01.07.2025;NULL;NULL
243;2025;9;21000;1;8;01.07.2025;NULL;NULL
243;2025;10;21000;1;8;01.07.2025;NULL;NULL
243;2025;11;23000;1;8;01.07.2025;NULL;NULL
243;2025;12;10000;1;8;01.07.2025;NULL;NULL
243;2026;1;10;1;8;01.07.2025;NULL;NULL
243;2026;2;0;1;8;01.07.2025;NULL;NULL
243;2026;3;0;1;8;01.07.2025;NULL;NULL
228;2024;1;15468;1;8;01.07.2025;NULL;NULL
228;2024;2;12926;1;8;01.07.2025;NULL;NULL
228;2024;3;9642;1;8;01.07.2025;NULL;NULL
228;2024;4;12526;1;8;01.07.2025;NULL;NULL
228;2024;5;13234;1;8;01.07.2025;NULL;NULL
228;2024;6;14000;1;8;01.07.2025;NULL;NULL
228;2024;7;14000;1;8;01.07.2025;NULL;NULL
228;2024;8;14000;1;8;01.07.2025;NULL;NULL
228;2024;9;14000;1;8;01.07.2025;NULL;NULL
228;2024;10;14000;1;8;01.07.2025;NULL;NULL
228;2024;11;14000;1;8;01.07.2025;NULL;NULL
228;2024;12;10000;1;8;01.07.2025;NULL;NULL
228;2025;1;14000;1;8;01.07.2025;NULL;NULL
228;2025;2;20000;1;8;01.07.2025;NULL;NULL
228;2025;3;20000;1;8;01.07.2025;NULL;NULL
228;2025;4;15000;1;8;01.07.2025;NULL;NULL
228;2025;5;14000;1;8;01.07.2025;NULL;NULL
228;2025;6;14000;1;8;01.07.2025;NULL;NULL
228;2025;7;15000;1;8;01.07.2025;NULL;NULL
228;2025;8;14000;1;8;01.07.2025;NULL;NULL
228;2025;9;14000;1;8;01.07.2025;NULL;NULL
228;2025;10;14000;1;8;01.07.2025;NULL;NULL
228;2025;11;15000;1;8;01.07.2025;NULL;NULL
228;2025;12;7000;1;8;01.07.2025;NULL;NULL
228;2026;1;11;1;8;01.07.2025;NULL;NULL
228;2026;2;0;1;8;01.07.2025;NULL;NULL
228;2026;3;0;1;8;01.07.2025;NULL;NULL
231;2024;1;5784;1;8;01.07.2025;NULL;NULL
231;2024;2;8626;1;8;01.07.2025;NULL;NULL
231;2024;3;2406;1;8;01.07.2025;NULL;NULL
231;2024;4;6240;1;8;01.07.2025;NULL;NULL
231;2024;5;8327;1;8;01.07.2025;NULL;NULL
231;2024;6;5000;1;8;01.07.2025;NULL;NULL
231;2024;7;5000;1;8;01.07.2025;NULL;NULL
231;2024;8;5000;1;8;01.07.2025;NULL;NULL
231;2024;9;5000;1;8;01.07.2025;NULL;NULL
231;2024;10;5000;1;8;01.07.2025;NULL;NULL
231;2024;11;5000;1;8;01.07.2025;NULL;NULL
231;2024;12;5000;1;8;01.07.2025;NULL;NULL
231;2025;1;5000;1;8;01.07.2025;NULL;NULL
231;2025;2;10000;1;8;01.07.2025;NULL;NULL
231;2025;3;15000;1;8;01.07.2025;NULL;NULL
231;2025;4;10000;1;8;01.07.2025;NULL;NULL
231;2025;5;8300;1;8;01.07.2025;NULL;NULL
231;2025;6;8500;1;8;01.07.2025;NULL;NULL
231;2025;7;9000;1;8;01.07.2025;NULL;NULL
231;2025;8;9000;1;8;01.07.2025;NULL;NULL
231;2025;9;9000;1;8;01.07.2025;NULL;NULL
231;2025;10;9000;1;8;01.07.2025;NULL;NULL
231;2025;11;9000;1;8;01.07.2025;NULL;NULL
231;2025;12;4500;1;8;01.07.2025;NULL;NULL
231;2026;1;12;1;8;01.07.2025;NULL;NULL
231;2026;2;0;1;8;01.07.2025;NULL;NULL
231;2026;3;0;1;8;01.07.2025;NULL;NULL
223;2024;1;6588;1;7;01.07.2025;NULL;NULL
223;2024;2;5692;1;7;01.07.2025;NULL;NULL
223;2024;3;14892;1;7;01.07.2025;NULL;NULL
223;2024;4;5072;1;7;01.07.2025;NULL;NULL
223;2024;5;4396;1;7;01.07.2025;NULL;NULL
223;2024;6;6000;1;7;01.07.2025;NULL;NULL
223;2024;7;6000;1;7;01.07.2025;NULL;NULL
223;2024;8;4000;1;7;01.07.2025;NULL;NULL
223;2024;9;6000;1;7;01.07.2025;NULL;NULL
223;2024;10;6000;1;7;01.07.2025;NULL;NULL
223;2024;11;6000;1;7;01.07.2025;NULL;NULL
223;2024;12;5000;1;7;01.07.2025;NULL;NULL
223;2025;1;5000;1;7;01.07.2025;NULL;NULL
223;2025;2;7000;1;7;01.07.2025;NULL;NULL
223;2025;3;0;1;7;01.07.2025;NULL;NULL
223;2025;4;7248;1;7;01.07.2025;NULL;NULL
223;2025;5;8000;1;7;01.07.2025;NULL;NULL
223;2025;6;8000;1;7;01.07.2025;NULL;NULL
223;2025;7;7300;1;7;01.07.2025;NULL;NULL
223;2025;8;5000;1;7;01.07.2025;NULL;NULL
223;2025;9;10000;1;7;01.07.2025;NULL;NULL
223;2025;10;6800;1;7;01.07.2025;NULL;NULL
223;2025;11;7300;1;7;01.07.2025;NULL;NULL
223;2025;12;3500;1;7;01.07.2025;NULL;NULL
223;2026;1;13;1;7;01.07.2025;NULL;NULL
223;2026;2;0;1;7;01.07.2025;NULL;NULL
223;2026;3;0;1;7;01.07.2025;NULL;NULL
255;2024;1;22740;1;4;01.07.2025;NULL;NULL
255;2024;2;18710;1;4;01.07.2025;NULL;NULL
255;2024;3;0;1;4;01.07.2025;NULL;NULL
255;2024;4;0;1;4;01.07.2025;NULL;NULL
255;2024;5;0;1;4;01.07.2025;NULL;NULL
255;2024;6;0;1;4;01.07.2025;NULL;NULL
255;2024;7;0;1;4;01.07.2025;NULL;NULL
255;2024;8;0;1;4;01.07.2025;NULL;NULL
255;2024;9;0;1;4;01.07.2025;NULL;NULL
255;2024;10;0;1;4;01.07.2025;NULL;NULL
255;2024;11;0;1;4;01.07.2025;NULL;NULL
255;2024;12;0;1;4;01.07.2025;NULL;NULL
255;2025;1;0;1;4;01.07.2025;NULL;NULL
255;2025;2;19000;1;4;01.07.2025;NULL;NULL
255;2025;3;19000;1;4;01.07.2025;NULL;NULL
255;2025;4;16000;1;4;01.07.2025;NULL;NULL
255;2025;5;16000;1;4;01.07.2025;NULL;NULL
255;2025;6;16000;1;4;01.07.2025;NULL;NULL
255;2025;7;16000;1;4;01.07.2025;NULL;NULL
255;2025;8;16000;1;4;01.07.2025;NULL;NULL
255;2025;9;16000;1;4;01.07.2025;NULL;NULL
255;2025;10;8000;1;4;01.07.2025;NULL;NULL
255;2025;11;8000;1;4;01.07.2025;NULL;NULL
255;2025;12;0;1;4;01.07.2025;NULL;NULL
255;2026;1;14;1;4;01.07.2025;NULL;NULL
255;2026;2;0;1;4;01.07.2025;NULL;NULL
255;2026;3;0;1;4;01.07.2025;NULL;NULL
215;2024;1;14144;1;7;01.07.2025;NULL;NULL
215;2024;2;6336;1;7;01.07.2025;NULL;NULL
215;2024;3;8864;1;7;01.07.2025;NULL;NULL
215;2024;4;0;1;7;01.07.2025;NULL;NULL
215;2024;5;18856;1;7;01.07.2025;NULL;NULL
215;2024;6;6500;1;7;01.07.2025;NULL;NULL
215;2024;7;6500;1;7;01.07.2025;NULL;NULL
215;2024;8;0;1;7;01.07.2025;NULL;NULL
215;2024;9;10000;1;7;01.07.2025;NULL;NULL
215;2024;10;6500;1;7;01.07.2025;NULL;NULL
215;2024;11;6500;1;7;01.07.2025;NULL;NULL
215;2024;12;5000;1;7;01.07.2025;NULL;NULL
215;2025;1;5000;1;7;01.07.2025;NULL;NULL
215;2025;2;10000;1;7;01.07.2025;NULL;NULL
215;2025;3;5000;1;7;01.07.2025;NULL;NULL
215;2025;4;6000;1;7;01.07.2025;NULL;NULL
215;2025;5;3000;1;7;01.07.2025;NULL;NULL
215;2025;6;9500;1;7;01.07.2025;NULL;NULL
215;2025;7;8000;1;7;01.07.2025;NULL;NULL
215;2025;8;8000;1;7;01.07.2025;NULL;NULL
215;2025;9;8000;1;7;01.07.2025;NULL;NULL
215;2025;10;8000;1;7;01.07.2025;NULL;NULL
215;2025;11;8000;1;7;01.07.2025;NULL;NULL
215;2025;12;4500;1;7;01.07.2025;NULL;NULL
215;2026;1;15;1;7;01.07.2025;NULL;NULL
215;2026;2;0;1;7;01.07.2025;NULL;NULL
215;2026;3;0;1;7;01.07.2025;NULL;NULL
232;2024;1;5448;1;8;01.07.2025;NULL;NULL
232;2024;2;3340;1;8;01.07.2025;NULL;NULL
232;2024;3;9750;1;8;01.07.2025;NULL;NULL
232;2024;4;3104;1;8;01.07.2025;NULL;NULL
232;2024;5;3980;1;8;01.07.2025;NULL;NULL
232;2024;6;4000;1;8;01.07.2025;NULL;NULL
232;2024;7;4000;1;8;01.07.2025;NULL;NULL
232;2024;8;3000;1;8;01.07.2025;NULL;NULL
232;2024;9;4000;1;8;01.07.2025;NULL;NULL
232;2024;10;4000;1;8;01.07.2025;NULL;NULL
232;2024;11;4000;1;8;01.07.2025;NULL;NULL
232;2024;12;4000;1;8;01.07.2025;NULL;NULL
232;2025;1;5000;1;8;01.07.2025;NULL;NULL
232;2025;2;8500;1;8;01.07.2025;NULL;NULL
232;2025;3;9000;1;8;01.07.2025;NULL;NULL
232;2025;4;8000;1;8;01.07.2025;NULL;NULL
232;2025;5;7000;1;8;01.07.2025;NULL;NULL
232;2025;6;7000;1;8;01.07.2025;NULL;NULL
232;2025;7;8000;1;8;01.07.2025;NULL;NULL
232;2025;8;8000;1;8;01.07.2025;NULL;NULL
232;2025;9;8000;1;8;01.07.2025;NULL;NULL
232;2025;10;7000;1;8;01.07.2025;NULL;NULL
232;2025;11;8000;1;8;01.07.2025;NULL;NULL
232;2025;12;3000;1;8;01.07.2025;NULL;NULL
232;2026;1;16;1;8;01.07.2025;NULL;NULL
232;2026;2;0;1;8;01.07.2025;NULL;NULL
232;2026;3;0;1;8;01.07.2025;NULL;NULL
249;2024;1;5100;1;6;01.07.2025;NULL;NULL
249;2024;2;2400;1;6;01.07.2025;NULL;NULL
249;2024;3;2400;1;6;01.07.2025;NULL;NULL
249;2024;4;2400;1;6;01.07.2025;NULL;NULL
249;2024;5;4800;1;6;01.07.2025;NULL;NULL
249;2024;6;2308;1;6;01.07.2025;NULL;NULL
249;2024;7;2308;1;6;01.07.2025;NULL;NULL
249;2024;8;1847;1;6;01.07.2025;NULL;NULL
249;2024;9;2308;1;6;01.07.2025;NULL;NULL
249;2024;10;2308;1;6;01.07.2025;NULL;NULL
249;2024;11;2308;1;6;01.07.2025;NULL;NULL
249;2024;12;2308;1;6;01.07.2025;NULL;NULL
249;2025;1;0;1;6;01.07.2025;NULL;NULL
249;2025;2;0;1;6;01.07.2025;NULL;NULL
249;2025;3;7200;1;6;01.07.2025;NULL;NULL
249;2025;4;4500;1;6;01.07.2025;NULL;NULL
249;2025;5;4000;1;6;01.07.2025;NULL;NULL
249;2025;6;4200;1;6;01.07.2025;NULL;NULL
249;2025;7;4400;1;6;01.07.2025;NULL;NULL
249;2025;8;4200;1;6;01.07.2025;NULL;NULL
249;2025;9;4100;1;6;01.07.2025;NULL;NULL
249;2025;10;4000;1;6;01.07.2025;NULL;NULL
249;2025;11;4000;1;6;01.07.2025;NULL;NULL
249;2025;12;2000;1;6;01.07.2025;NULL;NULL
249;2026;1;17;1;6;01.07.2025;NULL;NULL
249;2026;2;0;1;6;01.07.2025;NULL;NULL
249;2026;3;0;1;6;01.07.2025;NULL;NULL
214;2024;1;0;1;8;01.07.2025;NULL;NULL
214;2024;2;1824;1;8;01.07.2025;NULL;NULL
214;2024;3;0;1;8;01.07.2025;NULL;NULL
214;2024;4;0;1;8;01.07.2025;NULL;NULL
214;2024;5;0;1;8;01.07.2025;NULL;NULL
214;2024;6;0;1;8;01.07.2025;NULL;NULL
214;2024;7;0;1;8;01.07.2025;NULL;NULL
214;2024;8;0;1;8;01.07.2025;NULL;NULL
214;2024;9;1500;1;8;01.07.2025;NULL;NULL
214;2024;10;0;1;8;01.07.2025;NULL;NULL
214;2024;11;0;1;8;01.07.2025;NULL;NULL
214;2024;12;0;1;8;01.07.2025;NULL;NULL
214;2025;1;0;1;8;01.07.2025;NULL;NULL
214;2025;2;0;1;8;01.07.2025;NULL;NULL
214;2025;3;4000;1;8;01.07.2025;NULL;NULL
214;2025;4;3000;1;8;01.07.2025;NULL;NULL
214;2025;5;0;1;8;01.07.2025;NULL;NULL
214;2025;6;0;1;8;01.07.2025;NULL;NULL
214;2025;7;0;1;8;01.07.2025;NULL;NULL
214;2025;8;0;1;8;01.07.2025;NULL;NULL
214;2025;9;0;1;8;01.07.2025;NULL;NULL
214;2025;10;0;1;8;01.07.2025;NULL;NULL
214;2025;11;0;1;8;01.07.2025;NULL;NULL
214;2025;12;0;1;8;01.07.2025;NULL;NULL
214;2026;1;18;1;8;01.07.2025;NULL;NULL
214;2026;2;0;1;8;01.07.2025;NULL;NULL
214;2026;3;0;1;8;01.07.2025;NULL;NULL
253;2024;1;0;1;6;01.07.2025;NULL;NULL
253;2024;2;0;1;6;01.07.2025;NULL;NULL
253;2024;3;0;1;6;01.07.2025;NULL;NULL
253;2024;4;0;1;6;01.07.2025;NULL;NULL
253;2024;5;0;1;6;01.07.2025;NULL;NULL
253;2024;6;0;1;6;01.07.2025;NULL;NULL
253;2024;7;0;1;6;01.07.2025;NULL;NULL
253;2024;8;0;1;6;01.07.2025;NULL;NULL
253;2024;9;0;1;6;01.07.2025;NULL;NULL
253;2024;10;0;1;6;01.07.2025;NULL;NULL
253;2024;11;0;1;6;01.07.2025;NULL;NULL
253;2024;12;0;1;6;01.07.2025;NULL;NULL
253;2025;1;0;1;6;01.07.2025;NULL;NULL
253;2025;2;0;1;6;01.07.2025;NULL;NULL
253;2025;3;0;1;6;01.07.2025;NULL;NULL
253;2025;4;0;1;6;01.07.2025;NULL;NULL
253;2025;5;0;1;6;01.07.2025;NULL;NULL
253;2025;6;0;1;6;01.07.2025;NULL;NULL
253;2025;7;0;1;6;01.07.2025;NULL;NULL
253;2025;8;0;1;6;01.07.2025;NULL;NULL
253;2025;9;0;1;6;01.07.2025;NULL;NULL
253;2025;10;0;1;6;01.07.2025;NULL;NULL
253;2025;11;0;1;6;01.07.2025;NULL;NULL
253;2025;12;0;1;6;01.07.2025;NULL;NULL
253;2026;1;19;1;6;01.07.2025;NULL;NULL
253;2026;2;0;1;6;01.07.2025;NULL;NULL
253;2026;3;0;1;6;01.07.2025;NULL;NULL
217;2024;1;0;1;4;01.07.2025;NULL;NULL
217;2024;2;11700;1;4;01.07.2025;NULL;NULL
217;2024;3;0;1;4;01.07.2025;NULL;NULL
217;2024;4;51800;1;4;01.07.2025;NULL;NULL
217;2024;5;29520;1;4;01.07.2025;NULL;NULL
217;2024;6;40000;1;4;01.07.2025;NULL;NULL
217;2024;7;40000;1;4;01.07.2025;NULL;NULL
217;2024;8;30000;1;4;01.07.2025;NULL;NULL
217;2024;9;30000;1;4;01.07.2025;NULL;NULL
217;2024;10;30000;1;4;01.07.2025;NULL;NULL
217;2024;11;30000;1;4;01.07.2025;NULL;NULL
217;2024;12;10000;1;4;01.07.2025;NULL;NULL
217;2025;1;10000;1;4;01.07.2025;NULL;NULL
217;2025;2;20000;1;4;01.07.2025;NULL;NULL
217;2025;3;30000;1;4;01.07.2025;NULL;NULL
217;2025;4;35000;1;4;01.07.2025;NULL;NULL
217;2025;5;35000;1;4;01.07.2025;NULL;NULL
217;2025;6;15000;1;4;01.07.2025;NULL;NULL
217;2025;7;15000;1;4;01.07.2025;NULL;NULL
217;2025;8;1000;1;4;01.07.2025;NULL;NULL
217;2025;9;1000;1;4;01.07.2025;NULL;NULL
